id_registro,fuente_verificadora,url_origen,texto_crudo,categoria_original,label
649,boliviaverifica.bo,https://boliviaverifica.bo/dos-mentiras-sobre-el-cierre-de-campana-del-mas-circulan-en-facebook/,Dos mentiras sobre el cierre de campaña del MAS circulan en Facebook,Falso,Alta
650,boliviaverifica.bo,https://boliviaverifica.bo/el-teleferico-no-esta-en-venta-como-indica-una-publicacion-en-facebook/,El teleférico no está en venta como indica una publicación en Facebook,Falso,Alta
651,boliviaverifica.bo,https://boliviaverifica.bo/goni-no-envio-su-apoyo-a-carlos-mesa-ni-pidio-a-bolivia-que-vote-por-el/,Goni no envió su apoyo a Carlos Mesa ni pidió a Bolivia que vote por él,Falso,Alta
652,boliviaverifica.bo,https://boliviaverifica.bo/evaliz-morales-no-dijo-que-volverian-a-tomar-el-poder-para-siempre/,Evaliz Morales no dijo que volverían a tomar el poder “para siempre”,Falso,Alta
653,boliviaverifica.bo,https://boliviaverifica.bo/comunidad-ciudadana-no-ha-considerado-candidatos-para-las-subnacionales/,Comunidad Ciudadana no ha considerado candidatos para las subnacionales,Falso,Alta
654,boliviaverifica.bo,https://boliviaverifica.bo/tuto-quiroga-no-dijo-que-carlos-mesa-es-servil-y-debil/,Tuto Quiroga no dijo que Carlos Mesa es servil y débil,Falso,Alta
655,boliviaverifica.bo,https://boliviaverifica.bo/manchar-la-papeleta-de-votacion-con-la-tinta-de-sufragio-no-anulara-tu-voto/,Manchar la papeleta de votación con la tinta de sufragio no anulará tu voto,Falso,Alta
656,boliviaverifica.bo,https://boliviaverifica.bo/cambio-de-recintos-no-pretende-robar-el-derecho-al-voto-de-los-bolivianos-en-ee-uu/,Cambio de recintos no pretende «robar» el derecho al voto de los bolivianos en EE.UU.,Falso,Alta
657,boliviaverifica.bo,https://boliviaverifica.bo/juan-luis-choque-armijo-no-es-jefe-de-campana-de-pumari/,Juan Luis Choque Armijo no es jefe de campaña de Pumari,Falso,Alta
658,boliviaverifica.bo,https://boliviaverifica.bo/no-son-militares-ni-militantes-de-comunidad-ciudadana-son-jovenes-voluntarios-rescatistas/,"No son militares, ni militantes de Comunidad Ciudadana. Son jóvenes voluntarios rescatistas",Falso,Alta
659,boliviaverifica.bo,https://boliviaverifica.bo/mesa-no-elogio-al-ministro-murillo-ni-menciono-tenerlo-como-autoridad-si-gana-las-elecciones/,Mesa no elogió al ministro Murillo ni mencionó tenerlo como autoridad si gana las elecciones,Falso,Alta
660,boliviaverifica.bo,https://boliviaverifica.bo/simpatizantes-de-tuto-se-molestaron-con-el-pero-no-dieron-su-apoyo-al-mas-como-afirma-este-post/,"Simpatizantes de Tuto se molestaron con él, pero no dieron su apoyo al MAS como afirma este post",Falso,Alta
661,boliviaverifica.bo,https://boliviaverifica.bo/informacion-falsa-sobre-un-hecho-de-transito-de-carlos-mesa-vuelve-a-circular-en-redes-sociales/,Información falsa sobre un hecho de tránsito de Carlos Mesa vuelve a circular en redes sociales,Falso,Alta
662,boliviaverifica.bo,https://boliviaverifica.bo/los-horarios-de-votacion-dependen-del-ultimo-digito-del-carnet-sin-importar-por-quien-votaras/,"Los horarios de votación dependen del último dígito del carnet, sin importar por quién votarás",Falso,Alta
663,boliviaverifica.bo,https://boliviaverifica.bo/no-es-cierto-el-fri-no-le-quito-apoyo-a-carlos-mesa/,"No es cierto, el FRI no le quitó apoyo a Carlos Mesa",Falso,Alta
664,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-y-su-entorno-descartan-que-el-candidato-tenga-problemas-de-salud/,Carlos Mesa y su entorno descartan que el candidato tenga problemas de salud,Falso,Alta
665,boliviaverifica.bo,https://boliviaverifica.bo/waldo-albarracin-no-declaro-que-carlos-mesa-sea-la-continuidad-de-jeanine-anez/,Waldo Albarracín no declaró que Carlos Mesa sea la continuidad de Jeanine Áñez,Falso,Alta
666,boliviaverifica.bo,https://boliviaverifica.bo/crean-un-grupo-en-facebook-con-el-logo-del-tse-para-enganar-al-elector/,Crean un grupo en Facebook con el logo del TSE para engañar al elector,Falso,Alta
667,boliviaverifica.bo,https://boliviaverifica.bo/elecciones-2020-circula-informacion-falsa-sobre-tinta-de-boligrafos-que-se-borran/,Elecciones 2020: Circula información falsa sobre tinta de bolígrafos que se borran,Falso,Alta
668,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-hay-grupos-de-extranjeros-ingresando-a-bolivia-para-desestabilizar-el-pais/,Es falso que hay grupos de extranjeros ingresando a Bolivia para desestabilizar el país,Falso,Alta
669,boliviaverifica.bo,https://boliviaverifica.bo/atribuyen-frase-a-oscar-ortiz-sobre-la-supuesta-continuidad-de-arturo-murillo-como-ministro-en-el-proximo-gobierno/,Atribuyen frase a Óscar Ortiz sobre la supuesta continuidad de Arturo Murillo como ministro en el próximo gobierno,Falso,Alta
670,boliviaverifica.bo,https://boliviaverifica.bo/agrupacion-quirquina-no-esta-apoyando-a-ningun-frente-politico/,"Es falso que Quirquiña apoya al MAS, la agrupación no está haciendo campaña por ningún frente político",Falso,Alta
671,boliviaverifica.bo,https://boliviaverifica.bo/circula-informe-falso-sobre-el-estado-salud-de-carlos-mesa/,Circula informe falso sobre el estado salud de Carlos Mesa,Falso,Alta
672,boliviaverifica.bo,https://boliviaverifica.bo/reunion-del-grupo-de-puebla-circula-en-redes-como-si-fuese-el-foro-de-sao-paulo/,Reunión del Grupo de Puebla circula en redes como si fuese el Foro de Sao Paulo,Falso,Alta
673,boliviaverifica.bo,https://boliviaverifica.bo/younn-o-chunoman-no-corre-como-senador-por-el-mas/,‘Younn’ o “Chuñoman” no corre como senador por el MAS,Falso,Alta
674,boliviaverifica.bo,https://boliviaverifica.bo/arce-no-dijo-que-evo-fallo-al-pais-es-un-video-manipulado/,"Arce no dijo que Evo falló al país, es un video manipulado",Falso,Alta
675,boliviaverifica.bo,https://boliviaverifica.bo/tse-no-nego-estatus-de-observador-a-internacional-progresista/,TSE no negó estatus de observador a Internacional Progresista,Falso,Alta
676,boliviaverifica.bo,https://boliviaverifica.bo/segun-luis-arce-la-fabrica-de-urea-genera-perdida-de-mas-de-us-140-millones/,"Según Luis Arce, la fábrica de urea genera pérdida de más de $us 140 millones",Falso,Alta
677,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-dijo-que-en-varias-gestiones-se-supero-el-10-en-salud/,Luis Arce dijo que en varias gestiones se superó el 10% de inversión en salud,Falso,Alta
678,boliviaverifica.bo,https://boliviaverifica.bo/falso-carlos-mesa-no-gestiona-el-aborto-como-dice-chi/,"Falso: Carlos Mesa no “gestiona” el aborto, como dice Chi",Falso,Alta
679,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-afirmo-que-no-hubo-fraude-en-las-pasadas-elecciones/,Luis Arce afirmó que no hubo fraude en las pasadas elecciones,Falso,Alta
680,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-aseguro-que-el-mas-no-hizo-nada-para-perder-su-personeria-juridica/,Luis Arce aseguró que el MAS no hizo nada para perder su personería jurídica,Falso,Alta
681,boliviaverifica.bo,https://boliviaverifica.bo/encuestas-en-redes-sociales-confeccionadas-a-medida-de-todas-las-afinidades-politica/,Encuestas electorales en redes sociales: confeccionadas a medida de todos los candidatos,Falso,Alta
682,boliviaverifica.bo,https://boliviaverifica.bo/luis-larrea-no-anuncio-convulsion-social-el-post-fue-publicado-en-una-cuenta-falsa-de-la-razon/,"Luis Larrea no anunció convulsión social, el post fue publicado en una cuenta falsa de La Razón",Falso,Alta
683,boliviaverifica.bo,https://boliviaverifica.bo/datos-falsos-sobre-mesa-y-arce-son-difundidos-en-redes/,Datos falsos sobre Mesa y Arce son difundidos en redes,Falso,Alta
684,boliviaverifica.bo,https://boliviaverifica.bo/falsifican-documento-de-codeinca-en-chuquisaca/,Falsifican documento de Codeinca en Chuquisaca,Falso,Alta
685,boliviaverifica.bo,https://boliviaverifica.bo/manipulan-resultados-de-encuesta-de-ciesmori-a-favor-de-camacho/,Manipulan resultados de encuesta de Ciesmori a favor de Camacho,Falso,Alta
686,boliviaverifica.bo,https://boliviaverifica.bo/atribuyen-post-falso-sobre-educacion-y-derechos-lgbt-a-candidata-de-comunidad-ciudadana-por-cochabamba/,Atribuyen post falso sobre educación y derechos LGBT a candidata de Comunidad Ciudadana por Cochabamba,Falso,Alta
687,boliviaverifica.bo,https://boliviaverifica.bo/se-anulara-la-personeria-juridica-del-mas-el-5-de-octubre-no-el-tse-lo-descarto/,Murillo no se atribuye la anulación de la personería jurídica del MAS,Falso,Alta
688,boliviaverifica.bo,https://boliviaverifica.bo/melania-torrico-no-es-candidata-del-frente-para-la-victoria/,Melania Torrico no es candidata del Frente Para la Victoria,Falso,Alta
689,boliviaverifica.bo,https://boliviaverifica.bo/falso-supuesto-pedido-de-morales-para-votar-por-arce-o-mesa/,Falso: Supuesto pedido de Morales para votar por Arce o Mesa,Falso,Alta
690,boliviaverifica.bo,https://boliviaverifica.bo/melisa-ibarra-no-pertenece-a-comunidad-ciudadana-ni-es-su-candidata/,Melisa Ibarra no pertenece a Comunidad Ciudadana ni es su candidata,Falso,Alta
691,boliviaverifica.bo,https://boliviaverifica.bo/ningun-venezolano-trabaja-en-el-tribunal-departamental-de-santa-cruz/,Ningún venezolano trabaja en el Tribunal Departamental de Santa Cruz,Falso,Alta
692,boliviaverifica.bo,https://boliviaverifica.bo/son-falsos-ciesmori-no-publico-estos-resultados/,¡Son falsos! Ciesmori no publicó estos resultados,Falso,Alta
693,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-dijo-que-evo-es-el-corazon-de-bolivia-es-un-video-manipulado/,"Carlos Mesa no dijo que Evo es el corazón de Bolivia, es un video manipulado",Falso,Alta
694,boliviaverifica.bo,https://boliviaverifica.bo/anez-no-pidio-a-sus-seguidores-votar-por-carlos-mesa/,Áñez no pidió a sus seguidores votar por Carlos Mesa,Falso,Alta
695,boliviaverifica.bo,https://boliviaverifica.bo/ninguna-encuestadora-registrada-ha-emitido-un-estudio-de-opinion-sin-la-alianza-juntos/,Ninguna encuestadora registrada ha emitido un estudio de opinión sin la Alianza Juntos,Falso,Alta
696,boliviaverifica.bo,https://boliviaverifica.bo/camion-de-empresa-publicitaria-es-confundido-con-uno-de-la-alcaldia-de-oruro/,Camión de empresa publicitaria es confundido con uno de la Alcaldía de Oruro,Falso,Alta
697,boliviaverifica.bo,https://boliviaverifica.bo/promueven-falso-estudio-de-opinion-que-perfila-a-luis-arce-y-fernando-camacho/,Promueven falso estudio de opinión que perfila a Luis Arce y Fernando Camacho,Falso,Alta
698,boliviaverifica.bo,https://boliviaverifica.bo/reynaldo-ezequiel-no-pertenece-a-la-alianza-creemos/,Reynaldo Ezequiel no pertenece a la alianza “Creemos”,Falso,Alta
699,boliviaverifica.bo,https://boliviaverifica.bo/esta-carlos-mesa-en-contra-de-las-empresas-estatales/,¿Está Carlos Mesa en contra de las empresas estatales?,Falso,Alta
700,boliviaverifica.bo,https://boliviaverifica.bo/carlos-valverde-no-afirmo-que-arce-esta-asegurando-su-victoria/,Carlos Valverde no afirmó que “Arce está asegurando su victoria”,Falso,Alta
701,boliviaverifica.bo,https://boliviaverifica.bo/paniagua-aclaro-que-su-renuncia-no-tiene-relacion-con-la-distribucion-de-papeletas/,Paniagua aclaró que su renuncia no tiene relación con la distribución de papeletas,Falso,Alta
702,boliviaverifica.bo,https://boliviaverifica.bo/falsa-encuesta-de-datafy-siempre-conectados-se-difunde-en-redes-sociales/,Falsa encuesta de ‘Datafy siempre conectados’ se difunde en redes sociales,Falso,Alta
703,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-anuncio-que-renunciara-en-caso-de-ser-elegido-presidente/,Carlos Mesa no anunció que renunciará en caso de ser elegido presidente,Falso,Alta
704,boliviaverifica.bo,https://boliviaverifica.bo/difunden-en-redes-sociales-supuesta-resolucion-de-adepcoca/,Difunden en redes sociales supuesta resolución de Adepcoca,Falso,Alta
705,boliviaverifica.bo,https://boliviaverifica.bo/jeanine-anez-no-sello-ninguna-alianza-con-carlos-mesa/,Jeanine Áñez no selló ninguna alianza con Carlos Mesa,Falso,Alta
706,boliviaverifica.bo,https://boliviaverifica.bo/ted-de-tarija-si-publico-lista-de-jurados-electorales-en-un-medio-escrito/,TED de Tarija sí publicó lista de jurados electorales en un medio escrito,Falso,Alta
707,boliviaverifica.bo,https://boliviaverifica.bo/se-difunde-un-triptico-de-camacho-con-propuestas-falsas-para-las-iglesias/,Se difunde un tríptico de Camacho con propuestas falsas para las iglesias,Falso,Alta
708,boliviaverifica.bo,https://boliviaverifica.bo/circula-un-tuit-atribuido-a-murillo-sobre-un-supuesto-pacto-con-comunidad-ciudadana/,Circula un tuit atribuido a Murillo sobre un supuesto “pacto” con Comunidad Ciudadana,Falso,Alta
709,boliviaverifica.bo,https://boliviaverifica.bo/juan-carlos-arana-no-es-periodista-de-anez-y-mesa-tampoco-dijo-que-no-voten-por-el-mas/,"Juan Carlos Arana no es periodista de Áñez y Mesa, tampoco dijo que no voten por el MAS",Falso,Alta
710,boliviaverifica.bo,https://boliviaverifica.bo/el-contenido-de-mensaje-de-gustavo-pedraza-es-manipulado-en-un-post/,El contenido de mensaje de Gustavo Pedraza es manipulado en un post,Falso,Alta
711,boliviaverifica.bo,https://boliviaverifica.bo/jeanine-no-pidio-seguridad-para-evitar-represalias-a-traves-de-twitter/,Jeanine no pidió “seguridad para evitar represalias” a través de Twitter,Falso,Alta
712,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-participo-del-golpe-de-1971-ni-es-dueno-de-pat/,Carlos Mesa no participó del golpe de 1971 ni es dueño de PAT,Falso,Alta
713,boliviaverifica.bo,https://boliviaverifica.bo/dos-encuestas-falsas-circulan-en-redes-en-una-gana-arce-en-primera-vuelta-y-en-la-otra-jeanine-alcanza-al-5-de-la-intencion-de-voto/,"Dos encuestas falsas circulan en redes, en una gana Arce en primera vuelta y en la otra Jeanine alcanza al 5% de la intención de voto",Falso,Alta
714,boliviaverifica.bo,https://boliviaverifica.bo/carlos-valverde-no-pidio-votar-por-carlos-mesa-sin-importar-su-propuesta/,Carlos Valverde no pidió votar por Carlos Mesa sin importar su propuesta,Falso,Alta
715,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-a-luis-arce-le-hubieran-echado-agua-en-camiri/,Es falso que a Luis Arce le hubieran echado agua en Camiri,Falso,Alta
716,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-propone-suprimir-los-bonos-ni-privatizar-empresas-este-video-esta-manipulado/,"Carlos Mesa no propone suprimir los bonos ni privatizar empresas, este video está manipulado",Falso,Alta
717,boliviaverifica.bo,https://boliviaverifica.bo/debate-de-candidatos-luis-arce-todavia-no-ha-respondido-la-carta-que-le-envio-carlos-mesa/,Debate de candidatos: Luis Arce todavía no ha respondido la carta que le envió Carlos Mesa,Falso,Alta
718,boliviaverifica.bo,https://boliviaverifica.bo/rodriguez-veltze-no-hizo-sobre-comparaciones-entre-el-gobierno-de-mesa-y-el-de-anez/,Rodríguez Veltzé no hizo comparaciones entre el gobierno de Mesa y el de Áñez,Falso,Alta
719,boliviaverifica.bo,https://boliviaverifica.bo/utilizan-fotografia-de-cabildo-en-potosi-y-la-publican-como-si-se-tratara-de-apoyo-a-luis-arce/,Utilizan fotografía de cabildo en Potosí y la publican como si se tratara de apoyo a Luis Arce,Falso,Alta
720,boliviaverifica.bo,https://boliviaverifica.bo/vuelven-a-utilizar-imagenes-de-repatriados-y-esta-vez-las-vinculan-a-la-alianza-juntos/,Vuelven a utilizar imágenes de repatriados y esta vez las vinculan a la alianza Juntos,Falso,Alta
721,boliviaverifica.bo,https://boliviaverifica.bo/falso-ninguna-encuesta-de-intencion-de-voto-pone-en-primer-lugar-a-carlos-mesa-a-nivel-nacional/,Falso: Ninguna encuesta de intención de voto pone en primer lugar a Carlos Mesa a nivel nacional,Falso,Alta
722,boliviaverifica.bo,https://boliviaverifica.bo/en-bolivia-no-hay-ningun-cartel-que-diga-yo-voto-por-el-que-ponga-preso-a-evo-morales/,En Bolivia no hay ningún cartel que diga “Yo voto por el que ponga preso a Evo Morales”,Falso,Alta
723,boliviaverifica.bo,https://boliviaverifica.bo/encuesta-falsa-pone-en-primer-lugar-a-luis-fernando-camacho-con-el-69/,Encuesta falsa pone en primer lugar a Luis Fernando Camacho con el 69%,Falso,Alta
724,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-chi-hyun-chung-sea-el-candidato-mas-buscado-de-google-en-bolivia/,Es falso que Chi Hyun Chung sea el candidato más buscado de Google en Bolivia,Falso,Alta
725,boliviaverifica.bo,https://boliviaverifica.bo/dos-encuestas-de-intencion-de-voto-ponen-como-favorito-a-luis-arce-con-mas-del-65-ambas-son-falsas/,"Dos encuestas de intención de voto ponen como favorito a Luis Arce con más del 65%, ambas son falsas",Falso,Alta
726,boliviaverifica.bo,https://boliviaverifica.bo/no-carlos-mesa-no-propone-despenalizar-las-drogas/,"No, Carlos Mesa no propone despenalizar las drogas",Falso,Alta
727,boliviaverifica.bo,https://boliviaverifica.bo/salvador-romero-nunca-fue-propuesto-como-delegado-de-morales/,Salvador Romero nunca fue propuesto como delegado de Morales,Falso,Alta
728,boliviaverifica.bo,https://boliviaverifica.bo/falsa-encuesta-de-intencion-de-voto-circula-en-redes-por-la-proximidad-de-las-elecciones/,Falsa encuesta de intención de voto circula en redes por la proximidad de las elecciones,Falso,Alta
729,boliviaverifica.bo,https://boliviaverifica.bo/arce-catacora-fue-abucheado-en-el-inicio-de-su-campana-electoral/,¿Arce Catacora fue abucheado en el inicio de su campaña electoral?,Falso,Alta
730,boliviaverifica.bo,https://boliviaverifica.bo/vuelven-a-habilitar-pagina-falsa-de-salvador-romero-en-facebook/,Reactivan página falsa de Salvador Romero en Facebook,Falso,Alta
731,boliviaverifica.bo,https://boliviaverifica.bo/un-cartel-sobrepuesto-cambia-el-mensaje-de-una-marcha-de-bolivianos-pidiendo-oracion/,Un cartel sobrepuesto cambia el mensaje de una marcha de bolivianos pidiendo oración,Falso,Alta
732,boliviaverifica.bo,https://boliviaverifica.bo/el-material-electoral-no-sera-trasladado-por-la-policia-y-las-ffaa-sin-control-de-los-jurados/,El material electoral no será trasladado por la Policía y las FFAA sin control del Órgano Electoral,Falso,Alta
733,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-el-hijo-de-jeanine-anez-trabaja-en-el-tribunal-supremo-electoral/,Es falso que el hijo de Jeanine Áñez trabaja en el Tribunal Supremo Electoral,Falso,Alta
734,boliviaverifica.bo,https://boliviaverifica.bo/no-marco-pumari-no-abandono-a-fernando-camacho/,"No, Marco Pumari no abandonó a Fernando Camacho",Falso,Alta
735,boliviaverifica.bo,https://boliviaverifica.bo/esposa-de-mario-cossio-no-es-ni-fue-candidata-por-creemos/,Esposa de Mario Cossío no es ni fue candidata por Creemos,Falso,Alta
736,boliviaverifica.bo,https://boliviaverifica.bo/elecciones-unir-de-tarija-aun-no-ha-definido-si-se-aleja-de-juntos/,Elecciones: Unir de Tarija aún no ha definido si se aleja de Juntos,Falso,Alta
737,boliviaverifica.bo,https://boliviaverifica.bo/jeanine-anez-no-dijo-que-dios-la-escogio-y-que-por-eso-mantendra-su-candidatura/,Jeanine Áñez no dijo que Dios la escogió y que por eso mantendrá su candidatura,Falso,Alta
738,boliviaverifica.bo,https://boliviaverifica.bo/el-tse-no-autorizo-a-via-ciencia-para-hacer-el-conteo-rapido-de-votos/,El TSE no autorizó a Vía Ciencia para hacer el conteo rápido de votos,Falso,Alta
739,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-propuso-evaluar-el-salario-minimo-si-asume-el-gobierno/,Carlos Mesa no propuso evaluar el salario mínimo si asume el gobierno,Falso,Alta
740,boliviaverifica.bo,https://boliviaverifica.bo/twitter-mesa-no-se-refirio-a-una-posible-crisis-economica-en-bolivia/,Twitter: Mesa no se refirió a una posible crisis económica en Bolivia,Falso,Alta
741,boliviaverifica.bo,https://boliviaverifica.bo/dos-encuestas-falsas-que-benefician-al-mas-se-difunden-en-redes/,Dos encuestas falsas que benefician al MAS se difunden en redes,Falso,Alta
742,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-tuiteo-sobre-su-relacion-con-sanchez-de-lozada/,Carlos Mesa no tuiteó sobre su relación con Sánchez de Lozada,Falso,Alta
743,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-andronico-no-dijo-que-el-mas-ve-como-aliado-a-carlos-mesa/,Es falso: Andrónico no dijo que el MAS ve como aliado a Carlos Mesa,Falso,Alta
744,boliviaverifica.bo,https://boliviaverifica.bo/ipsos-no-publico-ninguna-encuesta-de-intencion-de-voto-en-agosto/,IPSOS no publicó ninguna encuesta de intención de voto en agosto,Falso,Alta
745,boliviaverifica.bo,https://boliviaverifica.bo/tuit-en-el-que-carlos-mesa-dice-que-llevara-al-pais-a-una-gran-epoca-es-falso/,Tuit en el que Carlos Mesa dice que llevará al país a “una gran época” es falso,Falso,Alta
746,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-dijo-que-es-mejor-pedir-limosna-que-la-supuesta-estabilidad-economica-del-mas/,Carlos Mesa no dijo que es mejor pedir limosna que la supuesta estabilidad económica del MAS,Falso,Alta
747,boliviaverifica.bo,https://boliviaverifica.bo/crearon-una-cuenta-falsa-de-salvador-romero-en-facebook/,Crearon una cuenta falsa de Salvador Romero en Facebook,Falso,Alta
748,boliviaverifica.bo,https://boliviaverifica.bo/tuits-falsos-de-jeanine-anez-ni-culpo-al-mas-por-la-compra-de-pruebas-pcr-ni-pidio-suspender-las-elecciones/,"Tuits falsos de Jeanine Áñez: ni culpó al MAS por la compra de pruebas PCR, ni pidió suspender las elecciones",Falso,Alta
749,boliviaverifica.bo,https://boliviaverifica.bo/arturo-murillo-no-dijo-que-el-mas-obligo-a-jeanine-anez-a-ser-candidata/,Arturo Murillo no dijo que el MAS obligó a Jeanine Áñez a ser candidata,Falso,Alta
750,boliviaverifica.bo,https://boliviaverifica.bo/difunden-interpretacion-errada-sobre-una-declaracion-del-presidente-del-tse/,Difunden interpretación errada sobre una declaración del presidente del TSE,Falso,Alta
751,boliviaverifica.bo,https://boliviaverifica.bo/circula-en-redes-supuesta-ley-para-adelantar-la-fecha-de-elecciones-es-falsa/,Circula en redes: Supuesta ley para adelantar la fecha de elecciones es falsa,Falso,Alta
752,boliviaverifica.bo,https://boliviaverifica.bo/con-un-video-antiguo-denuncian-que-el-gobierno-usa-aviones-de-guerra-contra-los-manifestantes-en-santa-cruz/,Con un video antiguo denuncian que el gobierno usa aviones de guerra contra los manifestantes en Santa Cruz,Falso,Alta
753,boliviaverifica.bo,https://boliviaverifica.bo/imagen-de-2011-de-pedraza-y-almaraz-circula-en-redes-con-otro-contexto/,Imagen de 2011 de Pedraza y Almaraz circula en redes con otro contexto,Falso,Alta
754,boliviaverifica.bo,https://boliviaverifica.bo/circula-tuit-falso-de-anez-sobre-la-suspension-de-elecciones-hasta-el-proximo-ano/,Circula tuit falso de Áñez sobre la suspensión de elecciones hasta el próximo año,Falso,Alta
755,boliviaverifica.bo,https://boliviaverifica.bo/no-las-movilizaciones-de-la-cob-no-pedian-anular-la-personeria-juridica-del-mas/,¡No! Las movilizaciones de la COB no pedían anular la personería jurídica del MAS,Falso,Alta
756,boliviaverifica.bo,https://boliviaverifica.bo/comunidad-ciudadana-no-incluira-el-aborto-legal-ni-el-matrimonio-igualitario-en-su-nueva-propuesta/,Comunidad Ciudadana no incluirá el aborto legal ni el matrimonio igualitario en su nueva propuesta,Falso,Alta
757,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-el-tse-esta-obligado-a-consultar-a-la-asamblea-la-nueva-fecha-de-elecciones/,Es falso que el TSE está obligado a consultar a la Asamblea la nueva fecha de elecciones,Falso,Alta
758,boliviaverifica.bo,https://boliviaverifica.bo/las-elecciones-generales-no-fueron-suspendidas-ni-las-fuerzas-armadas-amenazaron-al-tse/,"Las elecciones generales no fueron suspendidas, ni las Fuerzas Armadas amenazaron al TSE",Falso,Alta
759,boliviaverifica.bo,https://boliviaverifica.bo/comparten-falso-tuit-de-anez-sobre-el-pico-de-la-pandemia/,Comparten falso tuit de Áñez sobre el pico de la pandemia,Falso,Alta
760,boliviaverifica.bo,https://boliviaverifica.bo/usan-imagen-de-el-deber-para-atribuir-declaracion-falsa-al-presidente-del-tribunal-electoral/,Usan imagen de El Deber para atribuir declaración falsa al presidente del Tribunal Electoral,Falso,Alta
761,boliviaverifica.bo,https://boliviaverifica.bo/una-vez-mas-el-deber-es-victima-de-las-fake-news/,Una vez más El Deber es víctima de las fake news,Falso,Alta
762,boliviaverifica.bo,https://boliviaverifica.bo/el-deber-no-difundio-ninguna-encuesta-de-intencion-de-voto/,El Deber no difundió ninguna encuesta de intención de voto,Falso,Alta
763,boliviaverifica.bo,https://boliviaverifica.bo/los-jovenes-implicados-en-una-fiesta-en-cuarentena-no-tienen-relacion-con-la-caravana-contra-las-elecciones/,Los jóvenes implicados en una fiesta en cuarentena no tienen relación con la caravana contra las elecciones,Falso,Alta
764,boliviaverifica.bo,https://boliviaverifica.bo/salvador-romero-no-se-pronuncio-aun-sobre-la-posibilidad-de-anular-al-mas/,Salvador Romero no se pronunció aún sobre la posibilidad de anular al MAS,Falso,Alta
765,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-desmiente-estar-con-covid-19/,Luis Arce desmiente estar con COVID-19,Falso,Alta
766,boliviaverifica.bo,https://boliviaverifica.bo/el-tse-autorizo-las-encuestas-por-telefono-pero-aun-no-se-realizo-ninguna/,El TSE autorizó las encuestas por teléfono pero aún no se realizó ninguna,Falso,Alta
767,boliviaverifica.bo,https://boliviaverifica.bo/no-es-cierto-que-el-sistema-electoral-favorece-a-las-areas-rurales-en-desmedro-del-voto-urbano/,No es cierto que el sistema electoral favorece a las áreas rurales en desmedro del voto urbano,Falso,Alta
768,boliviaverifica.bo,https://boliviaverifica.bo/la-presidente-anez-no-retiro-su-candidatura-ni-anuncio-alianzas/,La presidente Áñez no retiró su candidatura ni anunció alianzas,Falso,Alta
769,boliviaverifica.bo,https://boliviaverifica.bo/circula-captura-de-falso-tweet-atribuido-a-arturo-murillo/,Circula captura de falso tweet atribuido a Arturo Murillo,Falso,Alta
770,boliviaverifica.bo,https://boliviaverifica.bo/no-hay-aun-designacion-de-jurados-electorales-pero-si-una-broma-digital-que-te-sacara-una-sonrisa/,No hay aún designación de jurados electorales pero sí una broma digital que te sacará una sonrisa,Falso,Alta
771,boliviaverifica.bo,https://boliviaverifica.bo/publicacion-de-hijo-de-carlos-palenque-no-es-propaganda-electoral-como-senalan-en-redes-sociales/,Publicación de hijo de Carlos Palenque No es propaganda electoral como señalan en redes sociales,Falso,Alta
772,boliviaverifica.bo,https://boliviaverifica.bo/un-post-difunde-informacion-falsa-sobre-ministro-murillo-y-usa-logo-de-el-deber/,Un post difunde información falsa sobre ministro Murillo y usa logo de El Deber,Falso,Alta
773,boliviaverifica.bo,https://boliviaverifica.bo/falsifican-tuits-de-carlos-mesa-y-jeanine-anez-sobre-supuesta-alianza/,Falsifican tuits de Carlos Mesa y Jeanine Áñez sobre supuesta alianza,Falso,Alta
774,boliviaverifica.bo,https://boliviaverifica.bo/cinco-falsas-encuestas-electorales-en-epoca-de-pandemia/,Cinco falsas encuestas electorales en época de pandemia,Falso,Alta
775,boliviaverifica.bo,https://boliviaverifica.bo/victoria-del-mas-en-primera-vuelta-no-es-una-encuesta-con-rigor-tecnico-y-avalada-por-el-tse/,Victoria del MAS en primera vuelta: no es una encuesta con rigor técnico ni avalada por el TSE,Falso,Alta
