id_registro,fecha_publicacion,fuente_verificadora,url_origen,texto_crudo,categoria_original
244,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/falso-calvo-no-dijo-que-las-elecciones-del-comite-civico-de-santa-cruz-son-un-ejemplo-de-democracia,Falso: Calvo no dijo que las elecciones del Comité Cívico de Santa Cruz son un ejemplo de democracia,Falso
245,,chequeabolivia.bo,https://chequeabolivia.bo/falso-el-hijo-de-camacho-no-se-declaro-sucesor-de-la-la-presidencia-del-comite-civico-pro-santa,Falso: El hijo de Camacho no se declaró sucesor de la la presidencia del Comité Cívico Pro Santa Cruz,Falso
246,,chequeabolivia.bo,https://chequeabolivia.bo/la-fiscalia-no-emitio-una-orden-de-aprehension-contra-el-expresidente-tuto-quiroga,La Fiscalía no emitió una orden de aprehensión contra el expresidente Tuto Quiroga,Falso
247,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/falso-rkc-no-publico-que-evo-acuso-andronico-rodriguez-de-pactar-con-derechistas,Falso: RKC no publicó que Evo acusó a Andrónico Rodríguez de pactar con “derechistas”,Falso
248,,chequeabolivia.bo,https://chequeabolivia.bo/falso-evo-no-advirtio-andronico-rodriguez-sobre-el-tratamiento-de-la-ley-del-censo-en-el-senado,Falso: Evo no advirtió a Andrónico Rodríguez sobre el tratamiento de la ley del Censo en el Senado,Falso
249,,chequeabolivia.bo,https://chequeabolivia.bo/falso-unitel-no-publico-una-declaracion-de-camacho-reprochando-sus-diputados,Falso: Unitel no publicó una declaración de Camacho reprochando a sus diputados,Falso
250,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-unitel-no-publico-una-declaracion-de-camacho-advirtiendo-al-alcalde-de-santa-cruz,Es falso: Unitel no publicó una declaración de Camacho advirtiendo al alcalde de Santa Cruz,Falso
251,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-unitel-no-informo-que-camacho-es-el-gobernador-mas-flojo,Es falso: Unitel no informó que Camacho es el “gobernador más flojo”,Falso
252,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-funcionarios-de-la-gobernacion-no-exigieron-que-camacho-trabaje,Es falso: funcionarios de la Gobernación no exigieron que Camacho trabaje,Falso
253,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-vicepresidente-no-califico-de-narcos-diputados-simpatizantes-de-evo-morales,Es falso: Vicepresidente no calificó de “narcos” a diputados simpatizantes de Evo Morales,Falso
254,,chequeabolivia.bo,https://chequeabolivia.bo/falso-unitel-no-publico-que-camacho-afirmo-que-fue-elegido-gobernador-no-para-hacer-obras,"Falso: Unitel no publicó que Camacho afirmó que fue elegido Gobernador, no para hacer obras",Falso
255,,chequeabolivia.bo,https://chequeabolivia.bo/el-deber-no-informo-que-camacho-agradecio-trabajadores-de-la-gobernacion-por-colecta-para-su-regalo,El Deber no informó que Camacho agradeció a trabajadores de la Gobernación por colecta para su regalo de bodas,Falso
256,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-carlos-mesa-no-nego-reunirse-con-camacho-tras-solicitud-de-anez,Es falso: Carlos Mesa no negó reunirse con Camacho tras solicitud de Áñez,Falso
257,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-diputado-cuellar-no-tildo-de-pedofilo-evo-morales,Es falso: Diputado Cuellar no tildó de pedófilo a Evo Morales,Falso
258,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-diputado-cuellar-no-afirmo-que-nadie-quiere-evo-y-quintana,Es Falso: Diputado Cuéllar no afirmó que “nadie quiere” a Evo y Quintana,Falso
259,,chequeabolivia.bo,https://chequeabolivia.bo/el-deber-no-informo-que-tuto-quiroga-condeno-la-invasion-rusa-ucrania,El Deber no informó que Tuto Quiroga condenó la invasión rusa a Ucrania,Falso
260,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-chi-hyun-chung-propone-eliminar-la-seleccion-boliviana-de-futbol-de-la-conmebol,Es Falso que Chi Hyun Chung propone eliminar a la selección boliviana de fútbol de la Conmebol,Falso
261,,chequeabolivia.bo,https://chequeabolivia.bo/el-diputado-cuellar-no-se-refirio-arce-sino-los-ministros-cuando-hablo-de-destitucion,El diputado Cuellar no se refirió a Arce sino a los ministros cuando habló de destitución,Falso
262,,chequeabolivia.bo,https://chequeabolivia.bo/manfred-reyes-villa-no-pidio-paralizar-el-proyecto-del-nuevo-centro-de-convenciones,Manfred Reyes Villa no pidió paralizar el proyecto del nuevo centro de convenciones,Falso
263,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-periodista-gary-anez-dijo-que-si-sosa-confirma-que-con-items-fantasmas-se-financio,"Es falso que periodista Gary Añez dijo que si Sosa confirma que con “ítems fantasmas” se financió movilización de 2019, “Camacho, Calvo y todos estamos adentro”",Falso
264,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/correo-del-sur-no-publico-que-leano-reconocio-que-gano-la-alcaldia-con-fraude,Correo del Sur no publicó que Leaño reconoció que ganó la Alcaldía con fraude,Falso
265,,chequeabolivia.bo,https://chequeabolivia.bo/el-deber-no-publico-que-baptista-dijo-que-fue-obligada-por-camacho-para-denunciar-irregularidades,El Deber no publicó que Baptista dijo que fue obligada por Camacho para denunciar irregularidades en las elecciones de 2020,Falso
266,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-camacho-esta-dispuesto-dejar-de-ser-gobernador-si-se-hace-una-auditoria,Es Falso que Camacho está dispuesto a dejar de ser gobernador si se hace una auditoría,Falso
267,,chequeabolivia.bo,https://chequeabolivia.bo/luis-almagro-no-se-refirio-recientemente-las-elecciones-de-2019-considerandolas-fraudulentas,Luis Almagro no se refirió recientemente a las elecciones de 2019 considerándolas fraudulentas,Falso
268,,chequeabolivia.bo,https://chequeabolivia.bo/ni-atb-ni-carlos-mesa-afirmaron-que-nina-de-11-anos-debe-dar-luz,Ni ATB ni Carlos Mesa afirmaron que niña de 11 años debe dar a luz,Falso
269,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-los-tiempos-publico-una-frase-de-wilfredo-chavez-sobre-fraude-electoral,Es Falso que Los Tiempos publicó una frase de Wilfredo Chávez sobre fraude electoral,Falso
270,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-no-se-refirio-sobre-la-entrega-del-premio-sajarov,Carlos Mesa no se refirió sobre la entrega del Premio Sájarov,Falso
271,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-publico-que-carlos-mesa-recomienda-quemar-el-proyecto-de-ley-de-ganancias-ilicitas,Unitel no publicó que Carlos Mesa recomienda “quemar” el proyecto de ley de ganancias ilícitas,Falso
272,,chequeabolivia.bo,https://chequeabolivia.bo/pagina-siete-no-publico-que-tuto-quiroga-pidio-replantear-los-paros,Página Siete no publicó que Tuto Quiroga pidió replantear los paros,Falso
273,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-carlos-mesa-afirmo-que-si-no-se-apoya-al-paro-no-se-podra-derrocar-al-nuevo-tirano,"Es falso que Carlos Mesa afirmó que si no se apoya al paro, no se podrá “derrocar al nuevo tirano” Luis Arce",Falso
274,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-encuesta-de-ciesmori-concluye-que-la-mayoria-de-la-poblacion-no-apoya-el-paro-civico,"Es falso que encuesta de Ciesmori concluye que la mayoría de la población no apoya el paro cívico, como lo muestran varias publicaciones",Falso
275,,chequeabolivia.bo,https://chequeabolivia.bo/no-hay-registros-de-que-camacho-doria-medina-y-manfred-reyes-villa-esten-involucrados-en-el-caso,"No hay registros de que Camacho, Doria Medina y Manfred Reyes Villa estén involucrados en el caso Papeles de Pandora",Falso
276,,chequeabolivia.bo,https://chequeabolivia.bo/la-razon-no-publico-que-andronico-rodriguez-dijo-que-no-enviara-grupos-masistas-para-atacar-camacho,La Razón no publicó que Andrónico Rodríguez dijo que no enviará grupos masistas para atacar a Camacho,Falso
277,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-deber-publico-que-diputados-anuncian-acusacion-constitucional-contra-luis-arce-por,Es falso que El Deber publicó que diputados anuncian acusación constitucional contra Luis Arce por Papeles de Pandora,Falso
278,,chequeabolivia.bo,https://chequeabolivia.bo/ejutv-no-informo-que-los-cochabambinos-gritan-trucho-arce-al-presidente-y-vitorean-manfred-reyes,Eju.tv no informó que los cochabambinos gritan “trucho Arce” al Presidente y vitorean a Manfred Reyes Villa,Falso
279,,chequeabolivia.bo,https://chequeabolivia.bo/correo-del-sur-no-publico-que-leonardo-loza-quiere-ser-candidato-presidencial-en-2025,Correo del Sur no publicó que Leonardo Loza quiere ser candidato presidencial en 2025,Falso
280,,chequeabolivia.bo,https://chequeabolivia.bo/ejutv-no-publico-una-nota-en-la-que-lidia-patty-denuncio-waldo-albarracin-y-carlos-mesa-por-acoso,Eju.tv no publicó una nota en la que Lidia Patty denunció a Waldo Albarracín y Carlos Mesa por acoso,Falso
281,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-valverde-no-menciono-que-nunca-hubo-fraude-en-las-elecciones-de-2019,Carlos Valverde no mencionó que nunca hubo fraude en las elecciones de 2019,Falso
282,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/erbol-no-publico-un-articulo-en-el-que-eva-copa-califica-de-sinverguenza-evo-morales,Erbol no publicó un artículo en el que Eva Copa califica de “sinvergüenza” a Evo Morales,Falso
283,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-la-seleccion-boliviana-de-futbol-perdio-el-vuelo-de-regreso,Es falso que la selección boliviana de fútbol perdió el vuelo de regreso,Falso
284,,chequeabolivia.bo,https://chequeabolivia.bo/eva-copa-no-menciono-que-morales-tiene-que-pedir-perdon-de-rodillas-el-alto,Eva Copa no mencionó que Morales tiene que pedir perdón de rodillas a El Alto,Falso
285,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-no-borro-sus-publicaciones-de-twitter-del-2019-y-2020,Carlos Mesa no borró sus publicaciones de Twitter del 2019 y 2020,Falso
286,,chequeabolivia.bo,https://chequeabolivia.bo/el-dia-no-publico-que-lidia-patty-acuso-carlos-mesa-por-acoso-sexual,El Día no publicó que Lidia Patty acusó a Carlos mesa por acoso sexual,Falso
287,,chequeabolivia.bo,https://chequeabolivia.bo/el-deber-no-publico-una-nota-en-la-que-villegas-denuncia-fraude-en-las-elecciones-generales-de-peru,El Deber no publicó una nota en la que Villegas denuncia fraude en las elecciones generales de Perú,Falso
288,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-la-alcaldia-de-la-paz-emitio-nuevas-restricciones-partir-del-pasado-fin-de-semana,Es falso que la Alcaldía de La Paz emitió nuevas restricciones a partir del pasado fin de semana,Falso
289,,chequeabolivia.bo,https://chequeabolivia.bo/ruben-costas-no-dijo-que-financio-el-paro-del-2019-con-dinero-de-la-gobernacion-en-respuesta,Rubén Costas no dijo que financió el paro del 2019 con dinero de la Gobernación en respuesta a Camacho,Falso
290,,chequeabolivia.bo,https://chequeabolivia.bo/manipulan-fotografia-al-momento-que-luis-arce-fue-emitir-su-voto,Manipulan fotografía al momento que Luis Arce fue a emitir su voto,Falso
291,,chequeabolivia.bo,https://chequeabolivia.bo/la-encuesta-atribuida-unitel-que-da-como-ganador-santos-quispe-en-segunda-vuelta-es-falsa,La encuesta atribuida a Unitel que da como ganador a Santos Quispe en segunda vuelta es falsa,Falso
292,,chequeabolivia.bo,https://chequeabolivia.bo/empresa-no-habilitada-por-el-tse-difunde-encuesta-de-intencion-de-voto-falsa,Empresa no habilitada por el TSE difunde encuesta de intención de voto falsa,Falso
293,,chequeabolivia.bo,https://chequeabolivia.bo/ni-pagina-siete-ni-jubileo-publicaron-una-encuesta-sobre-la-segunda-vuelta-en-tarija,"Ni Página Siete, ni Jubileo publicaron una encuesta sobre la segunda vuelta en Tarija",Falso
294,,chequeabolivia.bo,https://chequeabolivia.bo/arce-catacora-no-se-encuentra-delicado-de-salud-y-morales-no-podria-regresar-la-presidencia,Arce Catacora no se encuentra delicado de salud y Morales no podría regresar a la Presidencia,Falso
295,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-eva-copa-y-jallalla-se-declaren-en-emergencia-en-apoyo-camacho,Es falso que Eva Copa y Jallalla se declaren en emergencia en apoyo a Camacho,Falso
296,,chequeabolivia.bo,https://chequeabolivia.bo/militantes-de-creemos-no-quemaron-anforas-en-los-municipios-donde-perdia-su-candidato,Militantes de Creemos no quemaron ánforas en los municipios donde perdía su candidato,Falso
297,,chequeabolivia.bo,https://chequeabolivia.bo/el-tse-no-designa-arbitrariamente-jurados-electorales-de-un-mismo-partido-para-inhabilitar-mesas-de,El TSE no designa arbitrariamente jurados electorales de un mismo partido para inhabilitar mesas de sufragio,Falso
298,,chequeabolivia.bo,https://chequeabolivia.bo/candidato-marcelo-perez-no-gano-los-resultados-de-boca-de-urna-con-un-475,"Candidato Marcelo Pérez no ganó los resultados de Boca de Urna con un 47,5 %",Falso
299,,chequeabolivia.bo,https://chequeabolivia.bo/las-personas-en-la-imagen-no-estan-llenando-material-oficial-de-las-elecciones-subnacionales-2021,Las personas en la imagen no están llenando material oficial de las Elecciones Subnacionales 2021,Falso
300,,chequeabolivia.bo,https://chequeabolivia.bo/el-tse-no-habilito-manfred-reyes-villa-como-senala-un-documento-que-circula-en-redes-sociales,El TSE no habilitó a Manfred Reyes Villa como señala un documento que circula en redes sociales,Falso
301,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-publico-una-posible-habilitacion-del-candidato-manfred-reyes-villa,Unitel no publicó una posible habilitación del candidato Manfred Reyes Villa,Falso
302,,chequeabolivia.bo,https://chequeabolivia.bo/zacarias-ratuki-maquera-no-rogo-por-votos-para-lograr-un-concejal-en-el-alto,Zacarías “Ratuki” Maquera no rogó por votos para lograr un concejal en El Alto,Falso
303,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-no-publico-encuesta-en-la-que-ivan-arias-gana-con-925,Unitel no publicó encuesta en la que Iván Arias gana con 92.5%,Falso
304,,chequeabolivia.bo,https://chequeabolivia.bo/empresas-que-dan-como-favorito-gary-anez-en-una-encuesta-no-estan-habilitadas-por-el-tse,Empresas que dan como favorito a Gary Áñez en una encuesta no están habilitadas por el TSE,Falso
305,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-todos-los-billetes-nuevos-estan-sin-escudo-como-afirma-carlos-mesa-en-sus-redes,"Es falso que todos los billetes nuevos están “SIN escudo”, como afirma Carlos Mesa en sus redes sociales",Falso
306,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-que-da-el-65-por-ciento-de-intencion-de-voto-jhonny-fernandez-es-falsa,Encuesta que da el 65 por ciento de intención de voto a Jhonny Fernández es falsa,Falso
307,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-que-posiciona-en-primer-lugar-nelson-cox-es-falsa,Encuesta que posiciona en primer lugar a Nelson Cox es falsa,Falso
308,,chequeabolivia.bo,https://chequeabolivia.bo/anez-no-felicito-arias-por-el-resultado-de-las-encuestas-de-intencion-de-voto,Áñez no felicitó a Arias por el resultado de las encuestas de intención de voto,Falso
309,,chequeabolivia.bo,https://chequeabolivia.bo/presunta-encuesta-filtrada-de-unitel-es-falsa,Presunta encuesta filtrada de Unitel es falsa,Falso
310,,chequeabolivia.bo,https://chequeabolivia.bo/andronico-no-menciono-que-no-le-interesa-si-no-van-votar-las-elecciones-subnacionales-2021,Andrónico no mencionó que no le interesa si no van a votar a las elecciones Subnacionales 2021,Falso
311,,chequeabolivia.bo,https://chequeabolivia.bo/el-deber-no-publico-que-angelica-sosa-lidera-las-encuestas-para-la-alcaldia-de-santa-cruz,El Deber no publicó que Angélica Sosa lidera las encuestas para la Alcaldía de Santa Cruz,Falso
312,,chequeabolivia.bo,https://chequeabolivia.bo/la-patria-no-publico-un-comentario-de-tuto-quiroga-sobre-la-hija-de-felipe-quispe,La Patria no publicó un comentario de Tuto Quiroga sobre la hija de Felipe Quispe,Falso
313,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-la-candidata-concejala-paola-valdenassi-violara-las-restricciones-impuestas-en-la-paz,Es falso que la candidata a concejala Paola Valdenassi violara las restricciones impuestas en La Paz,Falso
314,,chequeabolivia.bo,https://chequeabolivia.bo/circula-una-encuesta-de-intencion-de-voto-en-santa-cruz-para-las-elecciones-subnacionales-2021-sin,Circula una encuesta de intención de voto en Santa Cruz para las elecciones subnacionales 2021 sin cumplir los requisitos legales,Falso
315,,chequeabolivia.bo,https://chequeabolivia.bo/circula-una-encuesta-de-intencion-de-voto-en-el-alto-para-las-elecciones-subnacionales-2021-sin,Circula una encuesta de intención de voto en El Alto para las elecciones subnacionales 2021 sin cumplir los requisitos legales,Falso
316,,chequeabolivia.bo,https://chequeabolivia.bo/empresa-que-difunde-una-encuesta-que-da-como-favorita-adriana-salvatierra-para-la-alcaldia-de-santa,Empresa que difunde una encuesta que da como favorita a Adriana Salvatierra para la Alcaldía de Santa Cruz no está habilitada,Falso
317,,chequeabolivia.bo,https://chequeabolivia.bo/evo-morales-denuncia-la-habilitacion-de-jorge-morales-como-candidato-la-alcaldia,Evo Morales denuncia la habilitación de Jorge Morales como candidato a la alcaldía,Falso
318,,chequeabolivia.bo,https://chequeabolivia.bo/abi-no-publico-que-morales-pide-disculpas-sus-seguidores-por-el-dedazo-y-apoyo-en-las-urnas,ABI no publicó que Morales pide disculpas a sus seguidores por el dedazo y apoyo en las urnas,Falso
319,,chequeabolivia.bo,https://chequeabolivia.bo/es-falso-que-el-deber-haya-publicado-una-nota-de-evo-morales-criticando-eva-copa,Es falso que El Deber haya publicado una nota de Evo Morales criticando a Eva Copa,Falso
320,,chequeabolivia.bo,https://chequeabolivia.bo/el-tse-no-inhabilito-cesar-dockweiler-como-candidato-la-alcaldia-de-la-paz,El TSE no inhabilitó a César Dockweiler como candidato a la alcaldía de La Paz,Falso
321,,chequeabolivia.bo,https://chequeabolivia.bo/circulan-encuestas-falsas-de-intencion-de-voto-para-las-elecciones-subnacionales-2021,Circulan encuestas falsas de intención de voto para las Elecciones Subnacionales 2021,Falso
322,,chequeabolivia.bo,https://chequeabolivia.bo/erbol-no-publico-que-marco-pumari-sera-candidato-por-pan-bol-en-las-subnacionales,Erbol no publicó que Marco Pumari será candidato por PAN-BOL en las subnacionales,Falso
323,,chequeabolivia.bo,https://chequeabolivia.bo/mario-cronenbold-apunta-candidato-alcalde-con-creemos,Mario Cronenbold apunta candidato a alcalde con CREEMOS,Falso
324,,chequeabolivia.bo,https://chequeabolivia.bo/evo-morales-anuncia-su-candidatura-la-gobernacion-de-cochabamba,Evo Morales anuncia su candidatura a la Gobernación de Cochabamba,Falso
325,,chequeabolivia.bo,https://chequeabolivia.bo/biden-cometio-fraude-para-obtener-los-votos-de-pensilvania,Biden cometió fraude para obtener los votos de Pensilvania,Falso
326,,chequeabolivia.bo,https://chequeabolivia.bo/empresa-dominiun-voting-es-confiscada-por-multiples-irregularidades-en-las-elecciones-generales-de,Empresa “Dominiun Voting” es confiscada por múltiples irregularidades en las elecciones generales de Bolivia,Falso
327,,chequeabolivia.bo,https://chequeabolivia.bo/vocal-del-tse-denuncia-fraude-en-las-elecciones-generales,Vocal del TSE denuncia fraude en las elecciones generales,Falso
328,,chequeabolivia.bo,https://chequeabolivia.bo/angelica-sosa-sugiere-crear-un-nuevo-comite-civico-pro-santa-cruz-elegido-por-voto,Angélica Sosa sugiere crear un nuevo Comité Cívico Pro Santa Cruz elegido por voto,Falso
329,,chequeabolivia.bo,https://chequeabolivia.bo/certificado-de-sufragio-contiene-el-escudo-del-socialismo-bolivariano,Certificado de sufragio contiene el escudo del socialismo bolivariano,Falso
330,,chequeabolivia.bo,https://chequeabolivia.bo/denuncian-codigos-qr-falsos-de-certificados-de-sufragio,Denuncian codigos QR falsos de certificados de sufragio,Falso
331,,chequeabolivia.bo,https://chequeabolivia.bo/la-olaf-inicia-investigacion-por-fraude-electoral-en-bolivia,La OLAF inicia investigación por fraude electoral en Bolivia,Falso
332,,chequeabolivia.bo,https://chequeabolivia.bo/entrambasaguas-denuncia-otro-fraude-de-las-elecciones-del-18-de-octubre,Entrambasaguas denuncia otro fraude de las elecciones del 18 de octubre,Falso
333,,chequeabolivia.bo,https://chequeabolivia.bo/el-tse-manipula-votos-para-favorecer-al-mas-en-una-mesa-de-warnes,El TSE manipula votos para favorecer al MAS en una mesa de Warnes,Falso
334,,chequeabolivia.bo,https://chequeabolivia.bo/villegas-nos-robaron-las-elecciones,Villegas: “Nos robaron las elecciones”,Falso
335,,chequeabolivia.bo,https://chequeabolivia.bo/ingeniero-villegas-denuncia-fraude-electoral,Ingeniero Villegas denuncia fraude electoral,Falso
336,,chequeabolivia.bo,https://chequeabolivia.bo/circula-un-video-denunciando-un-posible-fraude-en-las-elecciones-generales-2020,Circula un video denunciando un posible fraude en las elecciones generales 2020,Falso
337,,chequeabolivia.bo,https://chequeabolivia.bo/monitoreo-de-villegas-muestra-carlos-mesa-como-ganador,Monitoreo de Villegas muestra a Carlos Mesa como ganador,Falso
338,,chequeabolivia.bo,https://chequeabolivia.bo/gobierno-de-anez-impide-que-evo-morales-emita-su-voto,Gobierno de Áñez impide que Evo Morales emita su voto,Falso
339,,chequeabolivia.bo,https://chequeabolivia.bo/video-muestra-camacho-llorando-tras-conocer-resultados-sobre-las-elecciones,Video muestra a Camacho llorando tras conocer resultados sobre las elecciones,Falso
340,,chequeabolivia.bo,https://chequeabolivia.bo/circula-imagen-de-resultados-en-boca-de-urna-con-el-logo-de-tu-voto-cuenta,Circula imagen de resultados en boca de urna con el logo de Tu Voto Cuenta,Falso
341,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-encuestas-boca-de-urna-apuntan-preferencia-por-luis-arce-con-el-436,"Unitel: Encuestas a boca de urna apuntan preferencia por Luis Arce con el 43,6%",Falso
342,,chequeabolivia.bo,https://chequeabolivia.bo/luis-fernando-camacho-gana-votacion-en-china,Luis Fernando Camacho gana votación en China,Falso
343,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-renuncia-su-candidatura,Carlos Mesa renuncia a su candidatura,Falso
344,,chequeabolivia.bo,https://chequeabolivia.bo/camacho-renuncia-su-candidatura,Camacho renuncia a su candidatura,Falso
345,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-pondra-jeanine-anez-como-ministra,Carlos Mesa pondrá a Jeanine Áñez como ministra,Falso
346,,chequeabolivia.bo,https://chequeabolivia.bo/unitel-mesa-renuncia-su-candidatura-por-la-presidencia,Unitel: Mesa renuncia a su candidatura por la presidencia,Falso
347,,chequeabolivia.bo,https://chequeabolivia.bo/hay-que-marcar-todas-las-franjas-de-la-papeleta-electoral-para-votar,Hay que marcar todas las franjas de la papeleta electoral para votar,Falso
348,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-nivel-nacional-informa-que-camacho-esta-un-punto-de-empatar-al-mas,Encuesta a nivel nacional informa que Camacho está a un punto de empatar al MAS,Falso
349,,chequeabolivia.bo,https://chequeabolivia.bo/camacho-supera-mesa-en-encuesta-electoral-nivel-nacional,Camacho supera a Mesa en encuesta electoral a nivel nacional,Falso
350,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-quiere-regalar-el-litio-los-chilenos,Carlos Mesa quiere regalar el litio a los chilenos,Falso
351,,chequeabolivia.bo,https://chequeabolivia.bo/pagina-siete-morales-dice-ganar-elecciones-gracias-camacho,Página Siete: Morales dice ganar elecciones gracias a Camacho,Falso
352,,chequeabolivia.bo,https://chequeabolivia.bo/captura-consulting-muestra-empatados-mesa-y-camacho-en-intencion-de-voto,Captura Consulting muestra empatados a Mesa y Camacho en intención de voto,Falso
353,,chequeabolivia.bo,https://chequeabolivia.bo/anez-postula-para-la-gobernacion-de-beni-con-comunidad-ciudadana,Áñez postula para la Gobernación de Beni con Comunidad Ciudadana,Falso
354,,chequeabolivia.bo,https://chequeabolivia.bo/la-mancha-de-tinta-de-una-huella-dactilar-en-la-papeleta-puede-anular-el-voto,La mancha de tinta de una huella dactilar en la papeleta puede anular el voto,Falso
355,,chequeabolivia.bo,https://chequeabolivia.bo/nueva-encuesta-situa-camacho-como-primero-en-intencion-de-voto,Nueva encuesta sitúa a Camacho como primero en intención de voto,Falso
356,,chequeabolivia.bo,https://chequeabolivia.bo/reyes-villa-amenaza-camacho-para-que-decline-su-candidatura,Reyes Villa amenaza a Camacho para que decline su candidatura,Falso
357,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-posiciona-al-mas-en-primer-lugar-con-67,Encuesta posiciona al MAS en primer lugar con 67%,Falso
358,,chequeabolivia.bo,https://chequeabolivia.bo/index%2Ephp/la-razon-ultima-encuesta-de-ciesmori-pronostica-victoria-del-mas-en-primera-vuelta,La Razón: Última encuesta de Ciesmori pronostica victoria del MAS en primera vuelta,Falso
359,,chequeabolivia.bo,https://chequeabolivia.bo/crean-grupo-falso-del-tse,Crean grupo falso del TSE,Falso
360,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-hara-alianza-con-mujeres-creando,Carlos Mesa hará alianza con Mujeres Creando,Falso
361,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-tiene-principios-de-alzheimer,Carlos Mesa tiene principios de Alzheimer,Falso
362,,chequeabolivia.bo,https://chequeabolivia.bo/chunoman-es-candidato-senador-por-la-paz,“Chuñoman” es candidato a senador por La Paz,Falso
363,,chequeabolivia.bo,https://chequeabolivia.bo/tse-niega-estatus-de-observador-internacional-progresista,TSE niega estatus de observador a Internacional Progresista,Falso
364,,chequeabolivia.bo,https://chequeabolivia.bo/usaid-tiene-oficinas-dentro-del-tse,Usaid tiene oficinas dentro del TSE,Falso
365,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-da-el-498-de-preferencia-de-voto-arce-catacora,Encuesta da el 49.8% de preferencia de voto a Arce Catacora,Falso
366,,chequeabolivia.bo,https://chequeabolivia.bo/el-porcentaje-total-de-la-encuesta-de-ciesmori-es-725,"El porcentaje total de la encuesta de Ciesmori es 72,5 %",Falso
367,,chequeabolivia.bo,https://chequeabolivia.bo/encuesta-de-ciesmori-posiciona-arce-con-28-y-mesa-con-27,Encuesta de Ciesmori posiciona a Arce con 28% y Mesa con 27%,Falso
368,,chequeabolivia.bo,https://chequeabolivia.bo/resultado-de-encuesta-posterior-la-renuncia-de-anez-el-mas-gana-con-un-5170,"Resultado de encuesta posterior a la renuncia de Áñez: El MAS gana con un 51,70 %",Falso
369,,chequeabolivia.bo,https://chequeabolivia.bo/melania-torrico-exfuncionaria-de-gobierno-de-morales-es-candidata-vicepresidencial-junto-chi-hyun,Melania Torrico exfuncionaria de gobierno de Morales es candidata vicepresidencial junto a Chi Hyun Chung,Falso
370,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-sobre-arce-el-mas-grande-de-los-bolivianos,Carlos Mesa sobre Arce: “El más grande de los bolivianos”,Falso
371,,chequeabolivia.bo,https://chequeabolivia.bo/jeanine-anez-pide-apoyar-carlos-mesa-en-twitter,Jeanine Áñez pide apoyar a Carlos Mesa en Twitter,Falso
372,,chequeabolivia.bo,https://chequeabolivia.bo/nueva-encuesta-situa-camacho-como-segundo-en-intencion-de-voto,Nueva encuesta sitúa a Camacho como segundo en intención de voto,Falso
373,,chequeabolivia.bo,https://chequeabolivia.bo/circula-encuesta-que-posiciona-al-mas-en-primer-lugar-con-47,Circula encuesta que posiciona al MAS en primer lugar con 47%,Falso
374,,chequeabolivia.bo,https://chequeabolivia.bo/luis-fernando-camacho-jamas-renunciare-mi-candidatura,Luis Fernando Camacho: “Jamás renunciaré a mi candidatura”,Falso
375,,chequeabolivia.bo,https://chequeabolivia.bo/carlos-mesa-se-reunio-con-la-cia,Carlos Mesa se reunió con la CIA,Falso
