id_registro,fecha_publicacion,fuente_verificadora,url_origen,texto_crudo,categoria_original
581,2020-11-13T12:55:05,boliviaverifica.bo,https://boliviaverifica.bo/manipulan-fotografia-usando-la-imagen-del-presidente-del-tribunal-electoral/,Manipulan fotografía usando la imagen del presidente del Tribunal Electoral,Falso
582,2020-11-12T16:27:36,boliviaverifica.bo,https://boliviaverifica.bo/el-mas-no-propuso-impuesto-cero-a-nuevos-emprendimientos/,El MAS no propuso “impuesto cero” a nuevos emprendimientos,Falso
583,2020-11-12T10:47:41,boliviaverifica.bo,https://boliviaverifica.bo/tres-datos-falsos-en-una-cadena-de-whatsapp-sobre-las-elecciones/,Tres datos falsos en una cadena de WhatsApp sobre las elecciones,Falso
584,2020-11-11T15:14:28,boliviaverifica.bo,https://boliviaverifica.bo/no-existe-una-alianza-entre-venceremos-y-soledad-chapeton/,No existe una alianza entre Venceremos y Soledad Chapetón,Falso
585,2020-11-04T19:37:23,boliviaverifica.bo,https://boliviaverifica.bo/falso-el-sistema-informatico-del-tse-no-tiene-ninguna-relacion-con-venezuela/,"Falso, el sistema informático del TSE no tiene ninguna relación con Venezuela",Falso
586,2020-11-04T17:59:07,boliviaverifica.bo,https://boliviaverifica.bo/el-cabildo-de-santa-cruz-del-2-de-noviembre-no-exigia-la-libertad-del-amor-gay/,El Cabildo de Santa Cruz del 2 de noviembre no exigía la libertad del amor gay,Falso
587,2020-11-04T15:22:37,boliviaverifica.bo,https://boliviaverifica.bo/aun-no-se-lanzo-convocatoria-para-elecciones-subnacionales-circula-encuesta-falsa/,"Aún no se lanzó convocatoria para elecciones subnacionales, circula encuesta falsa",Falso
588,2020-10-30T13:51:52,boliviaverifica.bo,https://boliviaverifica.bo/falso-no-hay-ningun-simbolo-bolivariano-en-los-certificados-de-sufragio/,"Falso, no hay ningún símbolo bolivariano en los certificados de sufragio",Falso
589,2020-10-29T16:37:39,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-una-diputada-del-mas-revelo-que-entregaron-actas-firmadas-a-los-candidatos/,Es falso que una diputada del MAS reveló que entregaron actas firmadas a los candidatos,Falso
590,2020-10-29T14:57:29,boliviaverifica.bo,https://boliviaverifica.bo/no-es-cierto-que-cuatro-personas-firmaron-las-actas-de-un-municipio-en-potosi/,No es cierto que cuatro personas firmaron las actas de un municipio en Potosí,Falso
591,2020-10-28T17:34:57,boliviaverifica.bo,https://boliviaverifica.bo/la-aduana-no-se-contacta-contigo-a-traves-de-llamadas/,La Aduana no se contacta contigo a través de llamadas,Falso
592,2020-10-26T19:32:26,boliviaverifica.bo,https://boliviaverifica.bo/continua-la-difusion-de-supuestas-actas-electorales-manipuladas/,Continúa la difusión de supuestas actas electorales manipuladas,Falso
593,2020-10-25T08:29:24,boliviaverifica.bo,https://boliviaverifica.bo/falso-no-le-quitaron-votos-a-creemos-para-aumentarlos-al-mas-en-una-mesa-de-warnes/,Falso: No le quitaron votos a Creemos para aumentarlos al MAS en una mesa de Warnes,Falso
594,2020-10-25T08:27:51,boliviaverifica.bo,https://boliviaverifica.bo/voto-en-el-exterior-el-padron-no-se-duplico-y-solo-representa-el-411-del-electorado/,"Voto en el exterior: El padrón no se “duplicó” y solo representa el 4,11% del electorado",Falso
595,2020-10-23T18:23:31,boliviaverifica.bo,https://boliviaverifica.bo/elecciones-generales-circula-un-archivo-de-excel-con-falsos-datos-de-votacion-en-espana/,Elecciones Generales: Circula un archivo de excel con falsos datos de votación en España,Falso
596,2020-10-23T17:23:47,boliviaverifica.bo,https://boliviaverifica.bo/el-comite-civico-de-santa-cruz-no-solicito-la-anulacion-de-las-elecciones-de-2020/,El Comité Cívico de Santa Cruz no solicitó la anulación de las elecciones de 2020,Falso
597,2020-10-23T16:31:56,boliviaverifica.bo,https://boliviaverifica.bo/manipulan-declaracion-de-ministro-ivan-arias-y-la-comparten-en-redes/,Manipulan declaración de ministro Iván Arias y la comparten en redes,Falso
598,2020-10-23T14:45:35,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-el-impuesto-a-las-grandes-fortunas-sera-a-partir-de-bs-500-000/,Es falso que el impuesto a las grandes fortunas será a partir de Bs 500.000,Falso
599,2020-10-23T10:49:08,boliviaverifica.bo,https://boliviaverifica.bo/denuncia-falsa-civicos-dicen-que-se-anoto-menos-votos-a-favor-de-creemos-en-una-mesa-pero-no-es-cierto/,Denuncia falsa: Cívicos dicen que se anotó menos votos a favor de Creemos en una mesa pero no es cierto,Falso
600,2020-10-22T17:23:32,boliviaverifica.bo,https://boliviaverifica.bo/alteran-imagen-de-la-oficina-europea-de-lucha-contra-el-fraude-para-publicar-informacion-falsa/,Alteran imagen de la Oficina Europea de Lucha contra el Fraude para publicar información falsa,Falso
601,2020-10-22T16:54:39,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-no-prometio-un-paquete-de-tres-bonos-sociales/,Luis Arce no prometió un paquete de tres bonos sociales,Falso
602,2020-10-22T16:50:12,boliviaverifica.bo,https://boliviaverifica.bo/falso-luis-almagro-no-pidio-disculpas-a-luis-arce-y-david-choquehuanca/,"Falso, Luis Almagro no pidió disculpas a Luis Arce y David Choquehuanca",Falso
603,2020-10-22T15:55:40,boliviaverifica.bo,https://boliviaverifica.bo/transmision-de-mando-todavia-no-se-ha-definido-quienes-seran-los-invitados-a-la-posesion-de-luis-arce/,Transmisión de mando: todavía no se ha definido quiénes serán los invitados a la posesión de Luis Arce,Falso
604,2020-10-21T19:17:21,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-el-gobierno-impidio-que-evo-morales-vote-en-argentina/,Es falso que el gobierno impidió que Evo Morales vote en Argentina,Falso
605,2020-10-21T17:25:20,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-los-servidores-de-la-oep-no-vienen-de-argentina/,"ACTUALIZADA: Es falso, los servidores de la OEP no vienen de Argentina",Falso
606,2020-10-21T14:33:05,boliviaverifica.bo,https://boliviaverifica.bo/denuncian-supuesta-desaparicion-de-actas-en-cochabamba/,Denuncian supuesta desaparición de actas en Cochabamba,Falso
607,2020-10-21T14:20:18,boliviaverifica.bo,https://boliviaverifica.bo/santa-cruz-no-se-reunio-para-celebrar-la-victoria-del-mas/,Santa Cruz no se reunió para celebrar la victoria del MAS,Falso
608,2020-10-21T12:13:16,boliviaverifica.bo,https://boliviaverifica.bo/no-es-verdad-que-la-persona-junto-a-mesa-sea-la-misma-junto-a-evo/,No es verdad que la persona junto a Mesa sea la misma junto a Evo,Falso
609,2020-10-20T19:22:38,boliviaverifica.bo,https://boliviaverifica.bo/falso-utilizan-imagenes-para-afirmar-que-hay-un-fraude-electoral/,Falso: Utilizan imágenes para afirmar que hay un fraude electoral,Falso
610,2020-10-20T18:46:08,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-villegas-no-publico-que-nos-robaron-las-elecciones-ni-anuncio-su-presencia-en-un-programa-de-television/,"Es falso, Villegas no publicó que “nos robaron las elecciones” ni anunció su presencia en un programa de televisión",Falso
611,2020-10-20T16:14:58,boliviaverifica.bo,https://boliviaverifica.bo/hay-publicaciones-falsas-que-usan-el-nombre-de-edgar-villegas-para-denunciar-fraude-electoral/,Hay publicaciones falsas que usan el nombre de Édgar Villegas para denunciar fraude electoral,Falso
612,2020-10-20T15:06:59,boliviaverifica.bo,https://boliviaverifica.bo/circula-un-comunicado-falso-de-la-union-juvenil-crucenista/,Circula un comunicado falso de la Unión Juvenil Cruceñista,Falso
613,2020-10-20T15:02:51,boliviaverifica.bo,https://boliviaverifica.bo/circula-nota-de-bloqueos-en-santa-cruz-de-2019-como-si-fuera-actual/,Circula nota de bloqueos en Santa Cruz de 2019 como si fuera actual,Falso
614,2020-10-20T13:16:56,boliviaverifica.bo,https://boliviaverifica.bo/el-alcalde-de-tarija-no-presento-todavia-su-carta-de-renuncia/,"Alcalde tarijeño sí renunció a su cargo, pero carta que circula en redes es falsa",Falso
615,2020-10-20T11:25:11,boliviaverifica.bo,https://boliviaverifica.bo/tuit-falso-anez-no-afirmo-que-carlos-mesa-gano-la-eleccion/,Tuit falso: Áñez no afirmó que Carlos Mesa ganó la elección,Falso
616,2020-10-20T11:19:45,boliviaverifica.bo,https://boliviaverifica.bo/noticia-falsa-sostiene-que-luis-fernando-camacho-ha-salido-del-pais/,Noticia falsa sostiene que Luis Fernando Camacho ha salido del país,Falso
617,2020-10-19T16:37:14,boliviaverifica.bo,https://boliviaverifica.bo/la-mujer-que-aparece-en-esta-fotografia-no-es-la-ex-esposa-de-camacho/,La mujer que aparece en esta fotografía no es la ex esposa de Camacho,Falso
618,2020-10-19T15:10:11,boliviaverifica.bo,https://boliviaverifica.bo/video-muestra-un-registro-falso-de-votos-en-el-computo-oficial/,Video muestra un registro falso de votos en el cómputo oficial,Falso
619,2020-10-19T12:18:04,boliviaverifica.bo,https://boliviaverifica.bo/luis-fernando-camacho-no-lloro-al-escuchar-el-computo-de-votos-como-indica-este-video/,Luis Fernando Camacho no lloró al escuchar el cómputo de votos como indica este video,Falso
620,2020-10-18T22:11:21,boliviaverifica.bo,https://boliviaverifica.bo/circula-plantilla-falsa-con-el-logo-de-tu-voto-cuenta/,Circula plantilla falsa con el logo de “Tu Voto Cuenta”,Falso
621,2020-10-18T19:51:21,boliviaverifica.bo,https://boliviaverifica.bo/messi-no-uso-una-polera-apoyando-a-camacho/,Messi no usó una polera apoyando a Camacho,Falso
622,2020-10-18T18:48:04,boliviaverifica.bo,https://boliviaverifica.bo/usan-imagen-de-organismos-internacionales-para-mostrar-falsos-resultados-del-exterior/,Usan imagen de organismos internacionales para mostrar falsos resultados del exterior,Falso
623,2020-10-18T17:56:36,boliviaverifica.bo,https://boliviaverifica.bo/difunden-datos-falso-del-supuesto-conteo-de-votos-en-boca-de-urna/,Difunden datos falsos del supuesto conteo de votos en boca de urna,Falso
624,2020-10-18T17:36:10,boliviaverifica.bo,https://boliviaverifica.bo/ni-del-mas-ni-de-cc-no-hubo-una-bolsa-de-papeletas-marcadas-previamente/,"Ni del MAS ni de CC, no hubo una bolsa de “papeletas marcadas previamente”",Falso
625,2020-10-18T16:37:10,boliviaverifica.bo,https://boliviaverifica.bo/falso-carlos-mesa-no-mostro-su-voto-en-la-urna/,"Falso, Carlos Mesa no mostró su voto en la urna",Falso
626,2020-10-18T16:24:54,boliviaverifica.bo,https://boliviaverifica.bo/gustavo-petro-desinforma-sobre-bolivia-publica-un-video-que-no-corresponde-a-la-fecha-y-lo-relaciona-con-amedrentamiento-riesgo-de-fraude/,Gustavo Petro desinforma sobre Bolivia: publica un video que no corresponde a la fecha y lo relaciona con “amedrentamiento y riesgo de fraude”,Falso
627,2020-10-18T14:47:37,boliviaverifica.bo,https://boliviaverifica.bo/salvador-romero-no-se-refirio-a-la-aplicacion-disenada-por-edgar-villegas/,Salvador Romero no se refirió a la aplicación diseñada por Édgar Villegas,Falso
628,2020-10-18T14:36:22,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-luis-arce-catacora-no-mostro-su-voto/,Es falso. Luis Arce Catacora no mostró su voto,Falso
629,2020-10-18T13:16:34,boliviaverifica.bo,https://boliviaverifica.bo/usan-cuenta-falsa-evaliz-morales-para-anunciar-supuesto-retorno-de-morales-y-su-entorno/,Usan cuenta falsa Evaliz Morales para anunciar supuesto retorno de Morales y su entorno,Falso
630,2020-10-18T13:09:23,boliviaverifica.bo,https://boliviaverifica.bo/difunden-datos-falsos-sobre-resultados-del-voto-en-el-exterior/,Difunden datos falsos sobre resultados del voto en el exterior,Falso
631,2020-10-18T12:46:23,boliviaverifica.bo,https://boliviaverifica.bo/rayar-la-cara-de-los-candidatos-en-la-papeleta-de-votacion-anulara-tu-voto/,Marcar fuera de la casilla en la papeleta de votación anulará tu voto,Falso
632,2020-10-18T11:50:15,boliviaverifica.bo,https://boliviaverifica.bo/con-un-video-del-2018-aseguran-que-mesa-pretende-eliminar-los-bonos/,Con un video del 2018 aseguran que Mesa pretende eliminar los bonos,Falso
633,2020-10-18T11:26:49,boliviaverifica.bo,https://boliviaverifica.bo/el-voto-no-vale-si-marco-una-x/,¿El voto no vale si marco una X?,Falso
634,2020-10-18T10:29:15,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-renuncio-a-su-candidatura/,Carlos Mesa no renunció a su candidatura,Falso
635,2020-10-18T09:31:48,boliviaverifica.bo,https://boliviaverifica.bo/datos-de-conteo-de-votos-en-japon-y-china-son-falsos/,Datos de conteo de votos en Japón y China son falsos,Falso
636,2020-10-17T19:14:53,boliviaverifica.bo,https://boliviaverifica.bo/segunda-carta-sobre-declinacion-tambien-es-falsa/,Segunda carta sobre declinación…¡También es falsa!,Falso
637,2020-10-17T18:42:57,boliviaverifica.bo,https://boliviaverifica.bo/gobierno-no-se-encarga-de-acreditaciones-de-prensa-en-elecciones/,Gobierno no se encarga de acreditaciones de prensa en elecciones,Falso
638,2020-10-17T17:48:10,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-renuncio-a-su-candidatura-ni-se-refirio-a-los-observadores-internacionales/,Carlos Mesa no renunció a su candidatura ni se refirió a los observadores internacionales,Falso
639,2020-10-17T17:35:05,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-pidio-a-sus-seguidores-escribir-en-la-franja-azul-evo-nunca-mas/,Carlos Mesa no pidió a sus seguidores escribir en la franja azul ‘Evo nunca más’,Falso
640,2020-10-17T17:16:30,boliviaverifica.bo,https://boliviaverifica.bo/realizan-montaje-a-imagen-de-candidata-tarijena/,Realizan montaje a imagen de candidata tarijeña,Falso
641,2020-10-17T17:07:19,boliviaverifica.bo,https://boliviaverifica.bo/carta-sobre-declinacion-de-camacho-es-falsa/,Carta sobre declinación de Camacho es falsa,Falso
642,2020-10-17T16:46:54,boliviaverifica.bo,https://boliviaverifica.bo/gustavo-petro-da-informacion-falsa-sobre-las-elecciones-en-bolivia/,Gustavo Petro da información falsa sobre las elecciones en Bolivia,Falso
643,2020-10-17T15:01:59,boliviaverifica.bo,https://boliviaverifica.bo/mesa-no-dijo-que-pretende-congelar-el-pago-de-bonos-si-llega-a-la-presidencia/,Mesa no dijo que pretende congelar el pago de bonos si llega a la presidencia,Falso
644,2020-10-17T14:30:22,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-camacho-desplaza-a-mesa-al-tercer-lugar/,Es falso que Camacho desplaza a Mesa al tercer lugar,Falso
645,2020-10-16T20:26:26,boliviaverifica.bo,https://boliviaverifica.bo/alianzas-y-partidos-reunidos-en-el-hotel-radisson-falso/,¿Alianzas y partidos reunidos en el Hotel Radisson? ¡Falso!,Falso
646,2020-10-16T19:34:09,boliviaverifica.bo,https://boliviaverifica.bo/no-estados-unidos-no-valida-a-quienes-pueden-ser-observador-en-las-elecciones-de-bolivia/,"No, Estados Unidos no valida a quienes pueden ser observador en las elecciones de Bolivia",Falso
647,2020-10-16T18:45:33,boliviaverifica.bo,https://boliviaverifica.bo/comunicado-falso-sobre-el-sistema-de-conteo-rapido-circula-en-redes/,Comunicado falso sobre el sistema de conteo rápido circula en redes,Falso
648,2020-10-16T16:23:56,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-esta-pensando-en-dar-un-ministerio-a-jeanine-anez/,Carlos Mesa no hizo referencia a dar un ministerio a Jeanine Áñez si es presidente,Falso
649,2020-10-15T16:36:05,boliviaverifica.bo,https://boliviaverifica.bo/el-gobierno-no-compro-armamento-por-las-elecciones/,El Gobierno no compró armamento por las elecciones,Falso
650,2020-10-15T16:07:53,boliviaverifica.bo,https://boliviaverifica.bo/dos-mentiras-sobre-el-cierre-de-campana-del-mas-circulan-en-facebook/,Dos mentiras sobre el cierre de campaña del MAS circulan en Facebook,Falso
651,2020-10-15T11:31:59,boliviaverifica.bo,https://boliviaverifica.bo/el-teleferico-no-esta-en-venta-como-indica-una-publicacion-en-facebook/,El teleférico no está en venta como indica una publicación en Facebook,Falso
652,2020-10-15T11:11:17,boliviaverifica.bo,https://boliviaverifica.bo/goni-no-envio-su-apoyo-a-carlos-mesa-ni-pidio-a-bolivia-que-vote-por-el/,Goni no envió su apoyo a Carlos Mesa ni pidió a Bolivia que vote por él,Falso
653,2020-10-14T17:37:48,boliviaverifica.bo,https://boliviaverifica.bo/evaliz-morales-no-dijo-que-volverian-a-tomar-el-poder-para-siempre/,Evaliz Morales no dijo que volverían a tomar el poder “para siempre”,Falso
654,2020-10-14T15:25:13,boliviaverifica.bo,https://boliviaverifica.bo/comunidad-ciudadana-no-ha-considerado-candidatos-para-las-subnacionales/,Comunidad Ciudadana no ha considerado candidatos para las subnacionales,Falso
655,2020-10-13T19:49:30,boliviaverifica.bo,https://boliviaverifica.bo/tuto-quiroga-no-dijo-que-carlos-mesa-es-servil-y-debil/,Tuto Quiroga no dijo que Carlos Mesa es servil y débil,Falso
656,2020-10-13T18:18:48,boliviaverifica.bo,https://boliviaverifica.bo/manchar-la-papeleta-de-votacion-con-la-tinta-de-sufragio-no-anulara-tu-voto/,Manchar la papeleta de votación con la tinta de sufragio no anulará tu voto,Falso
657,2020-10-13T16:29:01,boliviaverifica.bo,https://boliviaverifica.bo/cambio-de-recintos-no-pretende-robar-el-derecho-al-voto-de-los-bolivianos-en-ee-uu/,Cambio de recintos no pretende «robar» el derecho al voto de los bolivianos en EE.UU.,Falso
658,2020-10-13T15:15:09,boliviaverifica.bo,https://boliviaverifica.bo/juan-luis-choque-armijo-no-es-jefe-de-campana-de-pumari/,Juan Luis Choque Armijo no es jefe de campaña de Pumari,Falso
659,2020-10-13T13:50:51,boliviaverifica.bo,https://boliviaverifica.bo/no-son-militares-ni-militantes-de-comunidad-ciudadana-son-jovenes-voluntarios-rescatistas/,"No son militares, ni militantes de Comunidad Ciudadana. Son jóvenes voluntarios rescatistas",Falso
660,2020-10-13T12:11:23,boliviaverifica.bo,https://boliviaverifica.bo/mesa-no-elogio-al-ministro-murillo-ni-menciono-tenerlo-como-autoridad-si-gana-las-elecciones/,Mesa no elogió al ministro Murillo ni mencionó tenerlo como autoridad si gana las elecciones,Falso
661,2020-10-12T17:10:59,boliviaverifica.bo,https://boliviaverifica.bo/simpatizantes-de-tuto-se-molestaron-con-el-pero-no-dieron-su-apoyo-al-mas-como-afirma-este-post/,"Simpatizantes de Tuto se molestaron con él, pero no dieron su apoyo al MAS como afirma este post",Falso
662,2020-10-12T12:27:07,boliviaverifica.bo,https://boliviaverifica.bo/informacion-falsa-sobre-un-hecho-de-transito-de-carlos-mesa-vuelve-a-circular-en-redes-sociales/,Información falsa sobre un hecho de tránsito de Carlos Mesa vuelve a circular en redes sociales,Falso
663,2020-10-10T15:39:36,boliviaverifica.bo,https://boliviaverifica.bo/los-horarios-de-votacion-dependen-del-ultimo-digito-del-carnet-sin-importar-por-quien-votaras/,"Los horarios de votación dependen del último dígito del carnet, sin importar por quién votarás",Falso
664,2020-10-09T19:29:04,boliviaverifica.bo,https://boliviaverifica.bo/no-es-cierto-el-fri-no-le-quito-apoyo-a-carlos-mesa/,"No es cierto, el FRI no le quitó apoyo a Carlos Mesa",Falso
665,2020-10-09T15:17:35,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-y-su-entorno-descartan-que-el-candidato-tenga-problemas-de-salud/,Carlos Mesa y su entorno descartan que el candidato tenga problemas de salud,Falso
666,2020-10-09T14:33:52,boliviaverifica.bo,https://boliviaverifica.bo/waldo-albarracin-no-declaro-que-carlos-mesa-sea-la-continuidad-de-jeanine-anez/,Waldo Albarracín no declaró que Carlos Mesa sea la continuidad de Jeanine Áñez,Falso
667,2020-10-09T14:28:30,boliviaverifica.bo,https://boliviaverifica.bo/crean-un-grupo-en-facebook-con-el-logo-del-tse-para-enganar-al-elector/,Crean un grupo en Facebook con el logo del TSE para engañar al elector,Falso
668,2020-10-09T12:22:08,boliviaverifica.bo,https://boliviaverifica.bo/elecciones-2020-circula-informacion-falsa-sobre-tinta-de-boligrafos-que-se-borran/,Elecciones 2020: Circula información falsa sobre tinta de bolígrafos que se borran,Falso
669,2020-10-08T19:46:08,boliviaverifica.bo,https://boliviaverifica.bo/es-falso-que-hay-grupos-de-extranjeros-ingresando-a-bolivia-para-desestabilizar-el-pais/,Es falso que hay grupos de extranjeros ingresando a Bolivia para desestabilizar el país,Falso
670,2020-10-08T16:30:33,boliviaverifica.bo,https://boliviaverifica.bo/atribuyen-frase-a-oscar-ortiz-sobre-la-supuesta-continuidad-de-arturo-murillo-como-ministro-en-el-proximo-gobierno/,Atribuyen frase a Óscar Ortiz sobre la supuesta continuidad de Arturo Murillo como ministro en el próximo gobierno,Falso
671,2020-10-08T16:18:21,boliviaverifica.bo,https://boliviaverifica.bo/agrupacion-quirquina-no-esta-apoyando-a-ningun-frente-politico/,"Es falso que Quirquiña apoya al MAS, la agrupación no está haciendo campaña por ningún frente político",Falso
672,2020-10-08T12:13:20,boliviaverifica.bo,https://boliviaverifica.bo/circula-informe-falso-sobre-el-estado-salud-de-carlos-mesa/,Circula informe falso sobre el estado salud de Carlos Mesa,Falso
673,2020-10-08T11:26:32,boliviaverifica.bo,https://boliviaverifica.bo/reunion-del-grupo-de-puebla-circula-en-redes-como-si-fuese-el-foro-de-sao-paulo/,Reunión del Grupo de Puebla circula en redes como si fuese el Foro de Sao Paulo,Falso
674,2020-10-07T11:59:37,boliviaverifica.bo,https://boliviaverifica.bo/younn-o-chunoman-no-corre-como-senador-por-el-mas/,‘Younn’ o “Chuñoman” no corre como senador por el MAS,Falso
675,2020-10-07T10:39:41,boliviaverifica.bo,https://boliviaverifica.bo/arce-no-dijo-que-evo-fallo-al-pais-es-un-video-manipulado/,"Arce no dijo que Evo falló al país, es un video manipulado",Falso
676,2020-10-06T19:17:33,boliviaverifica.bo,https://boliviaverifica.bo/tse-no-nego-estatus-de-observador-a-internacional-progresista/,TSE no negó estatus de observador a Internacional Progresista,Falso
677,2020-10-05T08:51:39,boliviaverifica.bo,https://boliviaverifica.bo/segun-luis-arce-la-fabrica-de-urea-genera-perdida-de-mas-de-us-140-millones/,"Según Luis Arce, la fábrica de urea genera pérdida de más de $us 140 millones",Falso
678,2020-10-05T08:48:57,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-dijo-que-en-varias-gestiones-se-supero-el-10-en-salud/,Luis Arce dijo que en varias gestiones se superó el 10% de inversión en salud,Falso
679,2020-10-04T22:24:00,boliviaverifica.bo,https://boliviaverifica.bo/falso-carlos-mesa-no-gestiona-el-aborto-como-dice-chi/,"Falso: Carlos Mesa no “gestiona” el aborto, como dice Chi",Falso
680,2020-10-04T22:02:34,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-afirmo-que-no-hubo-fraude-en-las-pasadas-elecciones/,Luis Arce afirmó que no hubo fraude en las pasadas elecciones,Falso
681,2020-10-04T21:49:44,boliviaverifica.bo,https://boliviaverifica.bo/luis-arce-aseguro-que-el-mas-no-hizo-nada-para-perder-su-personeria-juridica/,Luis Arce aseguró que el MAS no hizo nada para perder su personería jurídica,Falso
682,2020-10-04T07:39:37,boliviaverifica.bo,https://boliviaverifica.bo/encuestas-en-redes-sociales-confeccionadas-a-medida-de-todas-las-afinidades-politica/,Encuestas electorales en redes sociales: confeccionadas a medida de todos los candidatos,Falso
683,2020-10-03T11:35:36,boliviaverifica.bo,https://boliviaverifica.bo/luis-larrea-no-anuncio-convulsion-social-el-post-fue-publicado-en-una-cuenta-falsa-de-la-razon/,"Luis Larrea no anunció convulsión social, el post fue publicado en una cuenta falsa de La Razón",Falso
684,2020-10-02T18:10:00,boliviaverifica.bo,https://boliviaverifica.bo/datos-falsos-sobre-mesa-y-arce-son-difundidos-en-redes/,Datos falsos sobre Mesa y Arce son difundidos en redes,Falso
685,2020-10-02T16:11:58,boliviaverifica.bo,https://boliviaverifica.bo/falsifican-documento-de-codeinca-en-chuquisaca/,Falsifican documento de Codeinca en Chuquisaca,Falso
686,2020-10-02T12:13:21,boliviaverifica.bo,https://boliviaverifica.bo/manipulan-resultados-de-encuesta-de-ciesmori-a-favor-de-camacho/,Manipulan resultados de encuesta de Ciesmori a favor de Camacho,Falso
687,2020-10-01T12:19:42,boliviaverifica.bo,https://boliviaverifica.bo/atribuyen-post-falso-sobre-educacion-y-derechos-lgbt-a-candidata-de-comunidad-ciudadana-por-cochabamba/,Atribuyen post falso sobre educación y derechos LGBT a candidata de Comunidad Ciudadana por Cochabamba,Falso
688,2020-10-01T11:59:58,boliviaverifica.bo,https://boliviaverifica.bo/se-anulara-la-personeria-juridica-del-mas-el-5-de-octubre-no-el-tse-lo-descarto/,Murillo no se atribuye la anulación de la personería jurídica del MAS,Falso
689,2020-09-30T19:37:53,boliviaverifica.bo,https://boliviaverifica.bo/melania-torrico-no-es-candidata-del-frente-para-la-victoria/,Melania Torrico no es candidata del Frente Para la Victoria,Falso
690,2020-09-30T19:19:24,boliviaverifica.bo,https://boliviaverifica.bo/falso-supuesto-pedido-de-morales-para-votar-por-arce-o-mesa/,Falso: Supuesto pedido de Morales para votar por Arce o Mesa,Falso
691,2020-09-30T13:38:18,boliviaverifica.bo,https://boliviaverifica.bo/melisa-ibarra-no-pertenece-a-comunidad-ciudadana-ni-es-su-candidata/,Melisa Ibarra no pertenece a Comunidad Ciudadana ni es su candidata,Falso
692,2020-09-29T18:44:49,boliviaverifica.bo,https://boliviaverifica.bo/ningun-venezolano-trabaja-en-el-tribunal-departamental-de-santa-cruz/,Ningún venezolano trabaja en el Tribunal Departamental de Santa Cruz,Falso
693,2020-09-29T17:20:49,boliviaverifica.bo,https://boliviaverifica.bo/son-falsos-ciesmori-no-publico-estos-resultados/,¡Son falsos! Ciesmori no publicó estos resultados,Falso
694,2020-09-28T15:42:19,boliviaverifica.bo,https://boliviaverifica.bo/carlos-mesa-no-dijo-que-evo-es-el-corazon-de-bolivia-es-un-video-manipulado/,"Carlos Mesa no dijo que Evo es el corazón de Bolivia, es un video manipulado",Falso
695,2020-09-28T12:27:36,boliviaverifica.bo,https://boliviaverifica.bo/anez-no-pidio-a-sus-seguidores-votar-por-carlos-mesa/,Áñez no pidió a sus seguidores votar por Carlos Mesa,Falso
696,2020-09-27T17:22:46,boliviaverifica.bo,https://boliviaverifica.bo/ninguna-encuestadora-registrada-ha-emitido-un-estudio-de-opinion-sin-la-alianza-juntos/,Ninguna encuestadora registrada ha emitido un estudio de opinión sin la Alianza Juntos,Falso
697,2020-09-27T14:19:44,boliviaverifica.bo,https://boliviaverifica.bo/camion-de-empresa-publicitaria-es-confundido-con-uno-de-la-alcaldia-de-oruro/,Camión de empresa publicitaria es confundido con uno de la Alcaldía de Oruro,Falso
698,2020-09-27T11:50:41,boliviaverifica.bo,https://boliviaverifica.bo/promueven-falso-estudio-de-opinion-que-perfila-a-luis-arce-y-fernando-camacho/,Promueven falso estudio de opinión que perfila a Luis Arce y Fernando Camacho,Falso
699,2020-09-27T09:42:50,boliviaverifica.bo,https://boliviaverifica.bo/reynaldo-ezequiel-no-pertenece-a-la-alianza-creemos/,Reynaldo Ezequiel no pertenece a la alianza “Creemos”,Falso
700,2020-09-26T15:51:48,boliviaverifica.bo,https://boliviaverifica.bo/esta-carlos-mesa-en-contra-de-las-empresas-estatales/,¿Está Carlos Mesa en contra de las empresas estatales?,Falso
701,2020-09-26T11:35:38,boliviaverifica.bo,https://boliviaverifica.bo/carlos-valverde-no-afirmo-que-arce-esta-asegurando-su-victoria/,Carlos Valverde no afirmó que “Arce está asegurando su victoria”,Falso
702,2020-09-25T15:11:50,boliviaverifica.bo,https://boliviaverifica.bo/paniagua-aclaro-que-su-renuncia-no-tiene-relacion-con-la-distribucion-de-papeletas/,Paniagua aclaró que su renuncia no tiene relación con la distribución de papeletas,Falso
